game_name,original_price,new_price,platform,price_start_date
Natural Selection 2,7.75,6.97,Gamesplanet UK,2022-08-30T00:09:15+00:00
Catizens,15.51,13.96,Gamesplanet UK,2022-08-24T10:07:12+00:00
Empire of Sin,39.99,26.94,Gamebillet,2022-08-23T00:05:24+00:00
Demon Turf: Neon Splash,4.86,4.37,Gamesplanet DE,2022-08-22T23:06:16+00:00
DOOM 3,9.99,3.99,Epic Games Store,2022-08-18T15:17:42+00:00
Nine Witches: Family Disruption,17.52,15.77,Gamesplanet DE,2022-08-15T23:07:12+00:00
Wolfenstein: Youngblood,17.73,15.95,Gamesplanet UK,2022-08-15T09:07:52+00:00
The Sinking City,38.79,34.91,Gamesplanet UK,2022-08-15T09:07:51+00:00
Super Seducer: How to Talk to Girls,11.41,10.27,Gamesplanet UK,2022-08-15T09:07:51+00:00
Turmoil,7.75,6.97,Gamesplanet UK,2022-08-15T09:07:51+00:00
Stronghold: Warlords - The Art of War Campaign,3.87,3.48,Gamesplanet UK,2022-08-15T09:07:50+00:00
Shenmue III - Deluxe Edition,38.79,6.64,Gamesplanet UK,2022-08-15T09:07:50+00:00
Prison Architect - Perfect Storm,7.97,7.17,Gamesplanet UK,2022-08-15T09:07:49+00:00
Farming Simulator 22 (Steam),38.79,32.97,Gamesplanet UK,2022-08-15T09:07:49+00:00
"Warhammer 40,000: Dakka Squadron - Flyboyz Edition",16.35,14.72,Gamesplanet DE,2022-08-15T09:07:49+00:00
Jets'n'Guns 2,12.63,11.36,Gamesplanet UK,2022-08-15T09:07:49+00:00
Winter Resort Simulator,19.43,16.52,Gamesplanet DE,2022-08-15T09:07:49+00:00
DEATHLOOP - Deluxe,72.05,64.84,Gamesplanet UK,2022-08-15T09:07:48+00:00
Farming Simulator 15 Gold Edition (Steam),13.29,11.96,Gamesplanet UK,2022-08-15T09:07:48+00:00
Demolition Company Gold Edition (Giants),7.97,7.17,Gamesplanet UK,2022-08-15T09:07:48+00:00
Super Seducer 2 - Advanced Seduction Tactics,10.51,9.46,Gamesplanet DE,2022-08-15T09:07:48+00:00
ReCore: Definitive Edition,16.35,14.8,Gamesplanet DE,2022-08-15T09:07:47+00:00
"Northgard - Dodsvagr, Clan of the Rat",4.37,3.94,Gamesplanet DE,2022-08-15T09:07:46+00:00
"Northgard - Lyngbakr, Clan of the Kraken",4.37,3.94,Gamesplanet DE,2022-08-15T09:07:46+00:00
"Northgard - Svardilfari, Clan of the Horse",4.37,3.94,Gamesplanet DE,2022-08-15T09:07:46+00:00
"Northgard - Nidhogg, Clan of the Dragon",4.37,3.94,Gamesplanet DE,2022-08-15T09:07:46+00:00
Farming Simulator 2011 (Giants),6.42,6.1,Gamesplanet DE,2022-08-15T09:07:45+00:00
Grimshade,16.55,14.89,Gamesplanet DE,2022-08-15T09:07:45+00:00
Blazing Sails: Pirate Battle Royale,12.17,10.95,Gamesplanet DE,2022-08-15T09:07:44+00:00
Absolver,29.99,24.99,WinGameStore,2022-08-10T21:01:23+00:00
Superfight,9.99,8.49,eTail.Market,2022-08-10T13:17:20+00:00
Police Simulator: Patrol Duty,17.99,15.11,Gamebillet,2022-08-10T00:02:57+00:00
HammerHelm,12.63,11.36,Gamesplanet UK,2022-07-25T16:07:11+00:00
Rob Riches,5.54,4.99,Gamesplanet DE,2022-07-20T22:06:33+00:00
OMSI 2: Bus Company Simulator,24.99,21.74,Gamebillet,2022-06-30T23:01:04+00:00
Devil May Cry 5 - Deluxe Edition,34.87,29.59,Gamebillet,2022-06-30T23:01:03+00:00
Death and The Fly,9.99,8.39,Gamebillet,2022-06-30T23:01:02+00:00
Captain Tsubasa: Rise of New Champions Character Mission Pass,22.16,19.94,Gamesplanet UK,2022-06-14T16:18:11+00:00
Wolfstride,12.65,11.39,Gamesplanet DE,2022-03-21T01:09:34+00:00
Winter Resort Simulator Season 2 - Complete Edition,24.99,21.24,DLGamer.com,2022-01-28T09:13:53+00:00
Emergency Call 112 - The Fire Fighting Simulation,14.99,12.74,DLGamer.com,2021-10-23T01:11:56+00:00
Rise of the Tomb Raider: 20 Year Celebration,22.16,14.4,Gamesplanet UK,2021-09-30T19:24:49+00:00
Just Cause 2,14.6,4.86,Gamesplanet DE,2021-09-30T19:24:18+00:00
Anima Gate of Memories,16.62,14.96,Gamesplanet UK,2021-09-30T19:23:47+00:00
Tourist Bus Simulator,29.99,23.99,GAMESLOAD,2021-06-18T22:11:39+00:00
Summer Fling - Soundtrack,3.99,0.79,Indie Gala Store,2020-12-04T11:03:12+00:00
Pro Basketball Manager 2017,19.99,15.99,GAMESLOAD,2020-07-03T14:39:00+00:00
Pro Basketball Manager 2016 - US Edition,9.99,7.99,GAMESLOAD,2020-07-03T14:38:32+00:00
The Outer Worlds: Murder on Eridanos,14.99,9.74,Green Man Gaming,2022-10-09T01:09:45+00:00
Dark Rose Valkyrie - Extra Costumes Set,1.99,1.0,Green Man Gaming,2022-10-09T01:09:45+00:00
Dark Rose Valkyrie - Extra Equipment Set,1.99,1.0,Green Man Gaming,2022-10-09T00:08:31+00:00
Dark Rose Valkyrie - Economic Points Set,1.99,1.0,Green Man Gaming,2022-10-09T00:08:31+00:00
Master Theft TVs,1.99,0.99,Steam,2022-10-08T19:34:21+00:00
Black Smith,19.99,12.99,Steam,2022-10-08T17:45:31+00:00
Castle,2.99,1.49,Steam,2022-10-08T17:45:03+00:00
The Office,2.99,1.49,Steam,2022-10-08T17:45:03+00:00
Nude In The Castle,0.99,0.49,Steam,2022-10-08T17:45:03+00:00
Puzzle - LINES AND KNOTS,1.99,0.57,Steam,2022-10-08T17:34:26+00:00
The Oil Blue: Steam Legacy Edition,4.99,1.24,Steam,2022-10-08T17:33:49+00:00
OctoFurry,1.99,0.99,Steam,2022-10-08T16:39:09+00:00
The Jackbox Party Starter,19.99,15.89,Fanatical,2022-10-08T09:01:56+00:00
LIMBO,9.99,7.89,Fanatical,2022-10-08T09:01:55+00:00
Dead Effect 2 VR,24.99,21.24,Fanatical,2022-10-08T09:01:55+00:00
Chicken Invaders 2,3.99,3.59,Fanatical,2022-10-08T09:01:55+00:00
Border Officer,9.99,7.34,Fanatical,2022-10-08T09:01:55+00:00
Herder,4.99,2.49,Steam,2022-10-08T08:30:36+00:00
Comic&Picture Shelf,2.99,1.97,Steam,2022-10-08T02:30:47+00:00
Lock's Quest,14.99,3.93,Voidu,2022-10-07T20:00:26+00:00
Klassic Pack 2,3.99,1.99,Steam,2022-10-07T18:42:51+00:00
Horror Pack,3.99,1.99,Steam,2022-10-07T18:42:51+00:00
Samurai Pack,3.99,1.99,Steam,2022-10-07T18:42:51+00:00
Mayhem in Single Valley,14.99,3.74,Humble Store,2022-10-07T18:11:38+00:00
TT Isle of Man 2 Ducati 900 - Mike Hailwood 1978,4.99,3.24,Humble Store,2022-10-07T18:11:38+00:00
Abeyance,19.99,11.99,Green Man Gaming,2022-10-07T18:08:44+00:00
A NIGHTMARE'S TRIP - FULL ITINERARY EDITION,14.98,4.48,Steam,2022-10-07T17:54:28+00:00
Mortal Kombat 11 Mileena,5.99,2.99,Steam,2022-10-07T17:48:34+00:00
Mortal Kombat 11 Rain,5.99,2.99,Steam,2022-10-07T17:48:34+00:00
SPACE / MECH / PILOT - The Universe Drive,7.99,3.99,Steam,2022-10-07T17:48:12+00:00
SPACE / MECH / PILOT Soundtrack,1.99,0.99,Steam,2022-10-07T17:48:12+00:00
Pit of Evil,5.99,2.99,Steam,2022-10-07T17:47:57+00:00
Krimson Ermac,1.99,0.99,Steam,2022-10-07T17:47:51+00:00
Cosplay Pack,2.99,1.49,Steam,2022-10-07T17:47:51+00:00
Apocalypse Pack,3.99,1.99,Steam,2022-10-07T17:47:51+00:00
Leatherface,4.99,2.49,Steam,2022-10-07T17:47:51+00:00
Bo'Rai Cho,4.99,2.49,Steam,2022-10-07T17:47:51+00:00
Alien,4.99,2.49,Steam,2022-10-07T17:47:51+00:00
Triborg,4.99,2.49,Steam,2022-10-07T17:47:51+00:00
Age of Fear: The World Map,4.99,2.49,Steam,2022-10-07T17:47:38+00:00
Age of Fear: Concept Art Book,4.99,2.49,Steam,2022-10-07T17:47:35+00:00
Volleying,0.99,0.49,Steam,2022-10-07T17:47:15+00:00
Furry Girlfriend Simulator,1.99,1.19,Steam,2022-10-07T17:46:53+00:00
Mortal Kombat 11 Gothic Horror Skin Pack,5.99,2.99,Steam,2022-10-07T17:46:07+00:00
Mortal Kombat 11 Sindel,5.99,2.99,Steam,2022-10-07T17:46:07+00:00
Mortal Kombat 11 Double Feature Skin Pack,5.99,2.99,Steam,2022-10-07T17:45:49+00:00
Mortal Kombat 11 Nightwolf,5.99,2.99,Steam,2022-10-07T17:45:34+00:00
Mortal Kombat 11 Klassic Arcade Fighter Pack,5.99,2.99,Steam,2022-10-07T17:45:34+00:00
Age of Fear: The Quest for Immortality Expansion,9.99,4.99,Steam,2022-10-07T17:45:12+00:00
CHUCHEL Soundtrack + Art Book,6.99,2.44,Steam,2022-10-07T17:44:19+00:00
Away,0.99,0.49,Steam,2022-10-07T17:43:55+00:00
Predator/Prey Pack,3.99,1.99,Steam,2022-10-07T17:42:50+00:00
Klassic Pack 1,3.99,1.99,Steam,2022-10-07T17:42:50+00:00
Tremor,4.99,2.49,Steam,2022-10-07T17:42:50+00:00
Tanya,4.99,2.49,Steam,2022-10-07T17:42:50+00:00
Predator,4.99,2.49,Steam,2022-10-07T17:42:50+00:00
Kold War Pack,3.99,1.99,Steam,2022-10-07T17:42:50+00:00
Brazil Pack,3.99,1.99,Steam,2022-10-07T17:42:50+00:00
Jason Voorhees,4.99,2.49,Steam,2022-10-07T17:42:31+00:00
PIRATECRAFT,0.99,0.49,Steam,2022-10-07T17:39:18+00:00
Mortal Kombat 11 Matinee Skin Pack,5.99,2.99,Steam,2022-10-07T17:38:27+00:00
Mortal Kombat 11 Spawn,5.99,2.99,Steam,2022-10-07T17:38:27+00:00
Age of Fear 4: The Victor's Experiment Expansion,9.99,4.99,Steam,2022-10-07T17:38:10+00:00
Mortal Kombat 11 DC Elseworlds Skin Pack,5.99,2.99,Steam,2022-10-07T17:38:04+00:00
Mortal Kombat 11 The Joker,5.99,2.99,Steam,2022-10-07T17:38:04+00:00
Mortal Kombat 11 Sheeva,5.99,2.99,Steam,2022-10-07T17:36:44+00:00
Mortal Kombat 11 Fujin,5.99,2.99,Steam,2022-10-07T17:36:44+00:00
Age of Fear 4: The Storm Mountain Expansion,9.99,4.99,Steam,2022-10-07T17:36:41+00:00
Mortal Kombat 11 Klassic Arcade Ninja Skin Pack 1,5.99,2.99,Steam,2022-10-07T17:35:41+00:00
Mortal Kombat 11 Shang Tsung,5.99,2.99,Steam,2022-10-07T17:35:41+00:00
Age of Fear: Pirates! Expansion,9.99,4.99,Steam,2022-10-07T17:35:23+00:00
Mortal Kombat 11 Kombat Pack 1,19.99,5.99,Steam,2022-10-07T17:34:16+00:00
Tales From The Under-Realm: After Midnight,11.99,10.79,Steam,2022-10-07T12:14:10+00:00
Unsouled,19.99,9.6,Green Man Gaming,2022-10-07T09:09:01+00:00
Suite 776,3.99,3.59,Fanatical,2022-10-07T09:04:29+00:00
Clouzy!,14.99,11.01,Fanatical,2022-10-07T09:04:28+00:00
Rocketbirds 2 Evolution,9.99,7.34,Fanatical,2022-10-07T09:04:28+00:00
Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,4.99,4.49,Fanatical,2022-10-07T09:04:27+00:00
Sniper Ghost Warrior 3 - Compound Bow,0.99,0.44,Gamebillet,2022-10-07T08:03:25+00:00
Abyss Odyssey,14.99,2.38,Gamebillet,2022-10-07T08:03:25+00:00
Vostok 2061,9.99,8.99,Steam,2022-10-07T06:16:53+00:00
Jump Challenge!,2.99,2.39,Microsoft Store,2022-10-07T05:43:35+00:00
The Lord of the Rings: Adventure Card Game,18.99,8.16,Fanatical,2022-10-06T23:02:50+00:00
Splendor,9.99,3.99,Fanatical,2022-10-06T23:02:50+00:00
Cold Cable: Lifeshift,0.99,0.59,Steam,2022-10-06T22:32:57+00:00
Vacant Kingdom,7.99,7.19,Steam,2022-10-06T18:17:40+00:00
HUMANKIND - Together We Rule Expansion Pack,19.99,17.99,Steam,2022-10-06T18:11:40+00:00
Godlike Burger Supporter Bundle,26.98,15.53,Steam,2022-10-06T18:03:12+00:00
Offworld Trading Company Core Edition,29.99,11.99,Steam,2022-10-06T17:57:50+00:00
Anno 2070 Complete Edition,29.99,7.49,Steam,2022-10-06T17:57:08+00:00
Galactic Civilizations III: Intrigue Expansion,14.99,7.49,Steam,2022-10-06T17:54:02+00:00
Oh My Gore! Soundtrack,0.99,0.49,Steam,2022-10-06T17:53:45+00:00
Galactic Civilizations III: Crusade Expansion Pack,4.99,2.49,Steam,2022-10-06T17:53:38+00:00
Shadow Tactics: Blades of the Shogun - Aiko's Choice - Soundtrack,3.99,1.99,Steam,2022-10-06T17:51:44+00:00
Edna & Harvey: The Breakout - Anniversary Edition - Soundtrack,2.99,0.56,Steam,2022-10-06T17:51:37+00:00
Push Blox 2,1.99,0.99,Steam,2022-10-06T17:49:31+00:00
One Jump Bomb,2.99,0.89,Steam,2022-10-06T17:49:12+00:00
Ni no Kuni II: REVENANT KINGDOM - The Tale of a Timeless Tome,14.99,7.49,Steam,2022-10-06T17:47:35+00:00
Ni no Kuni II: REVENANT KINGDOM - The Lair of the Lost Lord,9.99,4.99,Steam,2022-10-06T17:47:35+00:00
Ni no Kuni II: Revenant Kingdom - Season Pass,19.99,9.99,Steam,2022-10-06T17:47:35+00:00
Prelude for a Dream,0.99,0.49,Steam,2022-10-06T17:47:31+00:00
The Long Journey Home - Official Soundtrack,2.99,0.53,Steam,2022-10-06T17:47:25+00:00
COH 2 - Faceplate: Engraved,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Faceplate: Chainlink,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Faceplate: Twisted Gold,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Faceplate: Studded,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (M) Three Color Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (H) Three Color Northwestern Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (L) Three Color Northwestern Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (H) Winter Whitewash Voronezh Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (L) Winter Whitewash Voronezh Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (M) Winter Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (L) Winter Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (L) Three Color Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (H) Winter Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (H) Late War Factory Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (M) Three Color Northwestern Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (H) Three Color Leningrad Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (M) Three Color Leningrad Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (L) Three Color Leningrad Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (M) Late War Factory Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (L) Late War Factory Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - Soviet Skin: (M) Winter Whitewash Voronezh Front,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
COH 2 - German Skin: (H) Three Color Ambush Pattern,1.99,0.99,Steam,2022-10-06T17:44:26+00:00
Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles: Core Add-on Bundle,14.99,8.99,Steam,2022-10-06T17:43:17+00:00
Ashes of the Singularity: Escalation - Core Worlds DLC,2.99,1.58,Steam,2022-10-06T17:42:47+00:00
Multiplicity KVM,39.99,19.99,Steam,2022-10-06T17:40:44+00:00
Yakuza: Like a Dragon Karaoke Set,14.99,7.49,Steam,2022-10-06T17:40:11+00:00
Yakuza: Like a Dragon Management Mode Set,9.99,4.99,Steam,2022-10-06T17:40:11+00:00
Yakuza: Like a Dragon Ultimate Costume Set,14.99,7.49,Steam,2022-10-06T17:40:11+00:00
Dungeon of the ENDLESS - Original Soundtrack,3.99,1.99,Steam,2022-10-06T17:40:07+00:00
Memoria Soundtrack,2.99,0.53,Steam,2022-10-06T17:38:48+00:00
Chaos on Deponia Soundtrack,2.99,0.59,Steam,2022-10-06T17:38:48+00:00
CoH 2 - Soviet Skin: (M) Two Tone Spring Front,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
CoH 2 - Soviet Skin: (H) Two Tone Don Front,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
CoH 2 - Soviet Skin: (M) Two Tone Don Front,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
CoH 2 - Soviet Skin: (L) Two Tone Don Front,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (H) Stalingrad Winter Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (M) Stalingrad Winter Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (L) Stalingrad Winter Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (M) Case Blue Summer Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (H) Voronezh Improvised Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (M) Voronezh Improvised Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
COH 2 - German Skin: (L) Voronezh Improvised Pattern,1.99,0.99,Steam,2022-10-06T17:37:48+00:00
Dreamscaper Original Game Soundtrack,7.99,3.99,Steam,2022-10-06T17:37:08+00:00
Sins of a Solar Empire: Trinity,19.99,4.99,Steam,2022-10-06T17:35:50+00:00
Anno 2070: The Keeper Package,0.99,0.65,Steam,2022-10-06T17:35:50+00:00
Anno 2070 - The Central Statistical Package,0.99,0.65,Steam,2022-10-06T17:35:50+00:00
Anno 2070 - The Silent Running Package,0.99,0.65,Steam,2022-10-06T17:35:50+00:00
Anno 2070 - The E.V.E. Package,0.99,0.65,Steam,2022-10-06T17:35:50+00:00
Puzzles with nature,24.99,2.74,Steam,2022-10-06T17:35:41+00:00
Company of Heroes Complete Pack,22.16,4.88,Gamesplanet UK,2022-10-06T17:09:58+00:00
DnD Adventure: Rogue's Choice,4.99,4.49,Indie Gala Store,2022-10-06T17:03:23+00:00
Virus Crashers,0.99,0.51,Steam,2022-10-06T15:44:58+00:00
ALLTYNEX Second Original Soundtrack,7.99,3.99,Steam,2022-10-06T15:40:53+00:00
Neuro Horror,0.99,0.89,Steam,2022-10-06T12:08:53+00:00
Time Lock VR-2,8.99,5.39,Humble Store,2022-10-06T11:31:46+00:00
Drawn to Life: Two Realms,9.99,7.89,Fanatical,2022-10-06T09:03:11+00:00
Pathfinder: Wrath of the Righteous - Through the Ashes,6.62,6.49,Voidu,2022-10-06T02:00:44+00:00
Valhalla Hills: Two-Horned Helmet Edition,12.99,1.2,GamersGate,2022-10-05T23:02:43+00:00
The Night of the Rabbit Premium Edition,24.99,2.32,GamersGate,2022-10-05T23:02:43+00:00
Partisans 1941 - Back Into Battle DLC,9.99,3.71,GamersGate,2022-10-05T23:02:43+00:00
Nickelodeon Kart Racers 2: Grand Prix,19.99,4.24,GamersGate,2022-10-05T23:02:43+00:00
Nerf Legends,49.99,8.49,GamersGate,2022-10-05T23:02:43+00:00
JARS,11.99,4.45,GamersGate,2022-10-05T23:02:43+00:00
Deponia,9.99,0.92,GamersGate,2022-10-05T23:02:43+00:00
Deponia - The Complete Journey,29.99,2.78,GamersGate,2022-10-05T23:02:43+00:00
Anna's Quest,19.99,1.85,GamersGate,2022-10-05T23:02:43+00:00
Warhammer: Chaosbane - Emotes 2 & Blessing,4.99,2.99,Humble Store,2022-10-05T18:11:38+00:00
Furry Sex - GameDev Story 🎮,6.99,4.68,Steam,2022-10-05T18:05:36+00:00
Chess Valley,0.99,0.49,Steam,2022-10-05T17:50:17+00:00
Santa's Big Adventures,0.99,0.51,Steam,2022-10-05T17:48:46+00:00
Storm Of Spears RPG,1.99,0.95,Steam,2022-10-05T17:48:33+00:00
Sins Of The Demon RPG,1.99,1.03,Steam,2022-10-05T17:48:33+00:00
Alisha's Sexual Fear,0.99,0.49,Steam,2022-10-05T17:48:13+00:00
Back To Hell,0.99,0.49,Steam,2022-10-05T17:47:05+00:00
ALIENS INVADED OUR PLANET OST,0.99,0.49,Steam,2022-10-05T17:46:22+00:00
PIDO1,0.99,0.49,Steam,2022-10-05T17:46:18+00:00
SALVATOR,0.99,0.49,Steam,2022-10-05T17:45:45+00:00
Nice Way,0.99,0.49,Steam,2022-10-05T17:45:42+00:00
Distant Space 2,0.99,0.49,Steam,2022-10-05T17:45:20+00:00
Conan the mighty pig,0.99,0.51,Steam,2022-10-05T17:44:44+00:00
Last Memory,0.99,0.49,Steam,2022-10-05T17:38:47+00:00
Lost with Dinosaurs,0.99,0.51,Steam,2022-10-05T17:38:28+00:00
爱上火车-Pure Station- 原声音乐歌曲集（5CD）,19.99,10.99,Steam,2022-10-05T16:41:18+00:00
Hana no No ni Saku Utakata no,29.99,20.39,Steam,2022-10-05T16:38:17+00:00
"I Can't Hear Your Words, So I Want To Listen To Your Heart",4.99,3.24,Steam,2022-10-05T15:33:37+00:00
AIRHEART - The Bonus Content,2.99,1.49,Steam,2022-10-05T12:44:11+00:00
AIRHEART - The Original Soundtrack,4.99,2.49,Steam,2022-10-05T12:44:11+00:00
First Strike: Final Hour - OST,3.99,1.99,Steam,2022-10-05T12:41:14+00:00
Immortals Fenyx Rising - Season Pass,39.99,17.6,Gamebillet,2022-10-05T11:04:12+00:00
Assassin's Creed Valhalla Season Pass,39.99,17.6,Gamebillet,2022-10-05T11:04:12+00:00
RollingSky,10.99,5.49,Steam,2022-10-05T04:35:41+00:00
theHunter: Call of the Wild - Modern Rifle Pack,3.99,2.79,Nuuvem,2022-10-04T18:21:15+00:00
"Shotgun, Dungeons, Laser Traps",0.99,0.54,Steam,2022-10-04T17:50:40+00:00
Tomb Joe,0.99,0.54,Steam,2022-10-04T17:49:29+00:00
Detective Agency 2,9.99,4.99,Steam,2022-10-04T17:48:50+00:00
Jagged Farm: Birth of a Hero,8.99,4.49,Steam,2022-10-04T17:48:28+00:00
Girl Kill Zombies,0.99,0.49,Steam,2022-10-04T17:48:06+00:00
Hot Pool,0.99,0.54,Steam,2022-10-04T17:46:19+00:00
Fluffy Creatures VS The World,0.99,0.51,Steam,2022-10-04T17:45:55+00:00
COPS 2170 The Power of Law,11.99,5.99,Steam,2022-10-04T17:44:32+00:00
Diamon Jones and the Amulet of the World,11.99,5.99,Steam,2022-10-04T17:44:32+00:00
ArcticBoy: The Interactive Story,0.99,0.49,Steam,2022-10-04T17:42:52+00:00
Two Guys One Cabin,0.99,0.49,Steam,2022-10-04T17:42:27+00:00
Cosmic Pioneer,0.99,0.51,Steam,2022-10-04T17:41:27+00:00
False Shelter,0.99,0.51,Steam,2022-10-04T17:41:27+00:00
A Detective's Novel,0.99,0.51,Steam,2022-10-04T17:40:18+00:00
Hotdog Man,0.99,0.49,Steam,2022-10-04T17:37:24+00:00
Moving Out - Original Soundtrack,5.99,1.37,Fanatical,2022-10-04T15:03:30+00:00
Worms Rumble - Emote Pack,3.99,1.83,Fanatical,2022-10-04T15:03:30+00:00
Yooka-Laylee,39.99,5.59,Fanatical,2022-10-04T15:03:30+00:00
Worms Reloaded: Game of the Year Edition,24.99,4.49,Fanatical,2022-10-04T15:03:30+00:00
Worms Crazy Golf,9.99,1.79,Fanatical,2022-10-04T15:03:30+00:00
The Escapists: The Walking Dead Deluxe Edition,19.99,4.59,Fanatical,2022-10-04T15:03:30+00:00
Genesis Alpha One Deluxe Edition,29.99,6.89,Fanatical,2022-10-04T15:03:30+00:00
Overcooked! 2 - Carnival of Chaos,5.99,2.75,Fanatical,2022-10-04T15:03:30+00:00
Blasphemous - Digital Comic,1.99,1.33,Fanatical,2022-10-04T15:03:30+00:00
Blasphemous - 200 Page Digital Artbook,4.99,3.34,Fanatical,2022-10-04T15:03:30+00:00
Tempest,14.99,3.74,Humble Store,2022-10-04T11:32:27+00:00
American Fugitive,19.99,3.44,Gamebillet,2022-10-04T10:02:47+00:00
King of Retail,24.99,14.99,eTail.Market,2022-10-04T09:20:18+00:00
Strategic Mind: Blitzkrieg,39.99,31.88,Fanatical,2022-10-04T09:02:57+00:00
Making History: The Great War,29.99,23.89,Fanatical,2022-10-04T09:02:57+00:00
Hearts of Iron IV: Waking the Tiger,19.99,12.99,WinGameStore,2022-10-04T08:00:44+00:00
Rambo,5.99,2.99,Microsoft Store,2022-10-04T01:40:41+00:00
Neon Parkour,1.99,0.99,Steam,2022-10-03T23:38:34+00:00
Switch Galaxy Ultra Music Pack 1,2.99,0.68,Allyouplay,2022-10-03T22:12:57+00:00
Tide Up Digital Deluxe Edition,11.98,8.08,Steam,2022-10-03T18:13:43+00:00
The Sojourn Gold Bundle,34.97,9.78,Steam,2022-10-03T18:12:55+00:00
MUMMMASTER!,0.99,0.49,Steam,2022-10-03T18:05:46+00:00
Dispersio 2,0.99,0.49,Steam,2022-10-03T18:05:46+00:00
Jigsaw Puzzle Tales Soundtrack,1.99,0.99,Steam,2022-10-03T18:05:41+00:00
Rotatex 2,0.99,0.49,Steam,2022-10-03T18:05:41+00:00
Beautiful Masseuse,4.99,2.49,Steam,2022-10-03T18:05:23+00:00
Space Force Squadron,0.99,0.49,Steam,2022-10-03T18:05:08+00:00
Bring Back The Sun by Daniel da Silva,3.0,1.65,Steam,2022-10-03T18:05:08+00:00
Achievement Killer,0.99,0.49,Steam,2022-10-03T18:04:49+00:00
Pantyhose Test Girl,4.99,2.49,Steam,2022-10-03T18:04:44+00:00
蝶生梦影-Butterfly dream shadow,2.99,1.49,Steam,2022-10-03T18:04:39+00:00
Stickman in the Portal,0.99,0.49,Steam,2022-10-03T18:04:39+00:00
Nova Wing III,0.99,0.57,Steam,2022-10-03T18:04:39+00:00
Mike Was Cursed - Soundtrack,1.99,1.29,Steam,2022-10-03T18:04:39+00:00
Thunderbolt 2,0.99,0.49,Steam,2022-10-03T18:04:39+00:00
Our Hero! Two,1.99,1.19,Steam,2022-10-03T18:04:32+00:00
Train Simulator: Tirol: Brenner - Kufstein Route Add-On,39.99,23.99,Steam,2022-10-03T18:04:12+00:00
Dark Grim Mariupolis OST,0.99,0.49,Steam,2022-10-03T18:04:12+00:00
Nobody Knows,1.99,0.99,Steam,2022-10-03T18:04:12+00:00
端木斐异闻录：非人之恋 - 原声集（OST）,1.99,0.99,Steam,2022-10-03T18:04:07+00:00
端木斐异闻录：非人之恋,2.99,1.49,Steam,2022-10-03T18:04:07+00:00
The Adventures of Fei Duanmu 端木斐异闻录,3.99,1.99,Steam,2022-10-03T18:04:03+00:00
Monsti - Soundtrack,0.99,0.49,Steam,2022-10-03T18:03:36+00:00
The Construct,0.99,0.49,Steam,2022-10-03T18:03:36+00:00
